competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness,num_thread_blocks,num_threads_per_block
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53276340,391,53275532,417,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53018983,184,53018423,376,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53043569,177,53042991,401,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53024034,107,53023552,375,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52956931,112,52956524,295,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52978975,80,52978570,325,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52986365,121,52985917,327,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52994885,66,52994501,318,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53006855,91,53006442,322,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52933264,113,52932833,318,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54180327,351,54179512,464,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54047032,177,54046594,261,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54139240,44,54138859,337,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54047311,71,54046948,292,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54144894,70,54144494,330,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54082584,134,54082057,393,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54083739,82,54083419,238,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54017110,138,54016640,332,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54058330,148,54057770,412,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54129931,109,54129438,384,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1331584444,4949247,1323158400,3295572,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305864803,3526901,1299220480,3120480,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305927842,3488025,1299194880,3247886,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305769837,3491617,1299185664,3096719,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305761091,3476263,1299200000,3087873,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305749227,3471208,1299148800,3133060,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305761446,3478757,1299181568,3104758,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305745567,3487090,1299167232,3095136,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1305779288,3463307,1299146752,3173230,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306835451,4560736,1299182592,3095463,1,1,1
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10219181,5129521,184224,4833988,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10346086,4935124,191776,5145374,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10368852,4920254,191584,5184998,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10626692,4889436,189408,5474540,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10647962,4908700,191872,5474116,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10594047,4889082,190944,5441147,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9521374,4875666,191616,4381177,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9495902,4856597,190432,4375129,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9539118,4866166,193088,4407663,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9527997,4865701,191296,4397723,1,2048,512
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,749830000,538686951,172178624,38960361,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,32151207,5756884,325408,26065868,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,26185077,5514070,319808,20348164,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,22243279,5729111,629824,15881674,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17412862,5653868,321920,11434501,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,23166553,5697414,320224,17145383,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17349993,5764643,321472,11260705,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17337119,5681365,323552,11328874,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,22077945,5577190,320704,16176921,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17331925,5695783,321568,11311336,0,1,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,29233158,5310777,20965376,2953566,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27369775,3513963,20952064,2900881,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27359813,3507779,20967424,2882571,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27737486,3899801,20954112,2880945,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27362877,3495078,20970496,2894620,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27318406,3495365,20930560,2889486,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27330591,3496980,20953088,2876960,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27364784,3502642,20950016,2908635,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27328805,3485551,20965376,2874733,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27334724,3513187,20938752,2879666,1,512,64
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7525579,4149208,439296,2934276,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6846302,3520587,436224,2885443,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6848296,3525200,437248,2883114,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6828533,3523040,435200,2867700,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6831776,3509973,435200,2884029,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6841855,3525274,439296,2874229,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6842916,3525191,436224,2878432,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6824569,3508623,437248,2876134,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6840543,3526844,436224,2875266,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6822811,3502075,437248,2881123,1,63,256
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7415272,3599137,809984,3002997,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7969423,3658098,809984,3498182,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,8503062,3601770,806912,4091329,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7374203,3585436,806912,2979190,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7417526,3622641,806912,2985371,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7398943,3610129,807936,2977563,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7392420,3598218,806912,2984526,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7436530,3598209,807936,3022955,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7407961,3613094,806912,2985081,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7378971,3585677,807936,2982737,1,2048,1024
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120618553,116836706,575776,3203522,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120285489,116538966,573344,3169498,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120255969,116509276,576032,3167291,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120143010,116404524,570944,3165093,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120257480,116503659,573120,3178254,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120046433,116277083,574912,3191583,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120168204,116415539,576096,3174072,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120536339,116778671,574336,3180139,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120169808,116403269,575040,3187766,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120230569,116467072,571648,3189439,1,125,128
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120217823,116459794,578656,3175902,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121231147,117470929,573312,3184817,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120269380,116503260,573856,3188881,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,123331199,117441225,576864,5310237,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120141887,116374395,579072,3185589,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120152112,116410840,571456,3166780,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121601043,116789164,576768,4232475,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120194331,116445351,569312,3177260,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120128102,116384887,577248,3162751,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121835379,117553864,622240,3656810,1,2048,1024
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,8156239,3639359,1370880,3319799,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6539016,3557434,200032,2955306,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,7550859,4582446,193024,2948747,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6524274,3562580,193696,2941549,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6484330,3533268,193888,2931054,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6533642,3528873,192576,2985507,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6511745,3546598,193408,2944772,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6482685,3529413,193152,2933697,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,7581629,3550820,193408,4011152,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6495510,3535931,193568,2939234,0,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53080982,247,53080323,412,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53000736,98,53000315,323,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52943041,96,52942690,255,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52914427,53,52914142,232,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52950765,51,52950447,267,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52954627,51,52954333,243,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52991033,51,52990746,236,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53001374,346,53000788,240,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,53038863,65,53038555,243,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,52998682,60,52998403,219,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54287355,234,54286609,512,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54114113,214,54113579,320,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54113602,212,54113055,335,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54086124,196,54085485,443,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54177259,232,54176719,308,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54100969,74,54100646,249,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54116634,49,54116328,257,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54078922,121,54078532,269,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54142218,121,54141836,261,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,54097427,110,54097049,268,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,10166137,3816478,3127296,3219251,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9706614,3528656,3111936,3063893,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9663832,3500917,3132416,3027949,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9674253,3500276,3124224,3045534,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9658571,3491858,3120096,3042957,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9650194,3477886,3123200,3045981,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,10320078,4150334,3121152,3045264,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9651875,3482650,3128320,3037232,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9629864,3464813,3127296,3035069,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,9662688,3476049,3148768,3034715,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9764987,5113558,203392,4375808,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9600551,4928167,207552,4391625,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9557546,4899012,203392,4382523,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9562456,4905493,203744,4379648,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9613515,4952518,202912,4385767,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10635847,5959263,207392,4400172,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9590149,4914837,204352,4397918,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9576685,4906087,208192,4389247,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9579787,4912606,205216,4390775,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9627635,4958910,207232,4388640,1,2048,512
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17871683,5989108,349728,11530276,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17455350,5730444,347648,11374497,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17652416,5700952,339328,11608450,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,26743043,5598533,337056,20804928,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17256601,5690874,337440,11225071,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17239806,5565988,334688,11335934,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17499750,5614125,340256,11542441,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17465317,5643564,336256,11482923,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17612026,5681186,335264,11592627,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,17555504,5647139,334816,11570772,0,1,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,29900730,3650354,23297024,2951376,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,30587417,4434613,23277568,2872530,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,29642226,3494087,23271424,2873160,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,29657442,3494782,23278560,2880302,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27730081,3484464,21379072,2863439,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27596937,3474527,21262336,2856695,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27615406,3485341,21267456,2859638,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27585948,3461846,21253120,2868740,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27593174,3493847,21231616,2864535,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27351957,3473361,21014528,2861709,1,512,64
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6812544,3502116,439296,2868364,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6791831,3492548,439296,2856868,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6790159,3495395,436224,2855989,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6824365,3499726,438272,2883353,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6815711,3521439,436224,2855839,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6785224,3493534,436224,2853357,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7621287,3497155,436224,3685700,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6826508,3522400,438272,2862659,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7036001,3724683,438272,2870520,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7644599,3492824,437248,3711971,1,63,256
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7351851,3582075,808960,2957949,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7375608,3595624,807936,2969675,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7747799,3567857,808960,3367833,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7363743,3592623,806912,2961289,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7357052,3574889,807936,2970954,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7367929,3579507,807936,2978673,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7353953,3590572,806912,2953540,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7357061,3591954,805888,2956656,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7346084,3577154,807936,2958185,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7352083,3584055,807936,2957688,1,2048,1024
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120612072,116857633,573088,3179139,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121369102,116504092,570912,4291441,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120226529,116491427,573824,3158561,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120236717,116505443,568064,3160374,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120184056,116438004,573472,3170331,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120168527,116423477,569312,3172696,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120187768,116452973,568928,3162670,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,119948655,116201263,567392,3176747,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120185285,116449312,568800,3164016,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,120069374,116325764,571360,3169952,1,125,128
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120070162,116327319,569696,3170517,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120252693,116518916,572256,3158343,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120199874,116472291,571520,3153639,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120049290,116318176,571488,3156821,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,119997868,116267040,571296,3157099,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120122302,116377147,574912,3167444,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120451230,116643346,573600,3231252,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120093634,116350121,573696,3167642,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120213547,116478257,573184,3159724,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,120257226,116526631,573856,3154516,1,2048,1024
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,7678825,3605299,178752,4052529,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6770591,3650022,177536,3100536,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6945082,4023929,175488,2901839,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,7097735,4162481,176416,2915936,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,7888116,4369309,175616,3499748,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,7200379,4267101,175648,2913863,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6452325,3522122,175712,2906631,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6478357,3524472,176288,2935178,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6490895,3552813,174720,2920112,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,6467472,3536978,175008,2912110,0,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,164636,196,164174,266,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,213825,95,213524,206,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,210099,64,209839,196,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,204536,61,204268,207,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,202421,67,202144,210,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,201070,44,200812,214,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,201123,60,200851,212,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,206833,54,206574,205,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,201919,51,201658,210,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,200276,69,200001,206,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,185052,209,184577,266,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,184203,69,183938,196,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,186738,105,186482,151,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,184766,64,184475,227,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,184409,53,184167,189,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,184271,55,184018,198,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,189110,73,188830,207,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,185006,72,184746,188,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,184367,67,184092,208,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,184347,75,184074,198,1,1,1
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,772341,565031,26624,178656,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,686189,497932,22528,162500,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,1765114,1576168,21504,165176,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,691795,508114,21504,158861,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,681951,500495,21504,157552,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,679531,491047,20480,165047,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,669192,489704,20480,156237,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,673945,494815,21504,155719,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,673302,494666,20480,155535,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,667778,489940,20480,154326,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,670808,492682,21504,154294,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,676397,497346,21504,155399,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,666202,488714,19456,154576,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,669841,493743,19456,153106,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,667004,489144,20480,155023,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,672418,490237,19456,159281,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,666547,489258,20480,154460,1,2048,512
