competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness,num_thread_blocks,num_threads_per_block
GPU-Dynamic,mix,CSR,29957,29957,64,1940984,127602969,122563443,1151552,3884892,1,2048,512
GPU-Dynamic,mix,CSR,29957,29957,64,1940984,129000553,122849339,1158720,4989403,1,2048,1024
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,16884806,7759220,4985024,4129147,1,128,64
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,15265813,7479507,3804320,3970481,1,128,128
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14386495,7441536,3006560,3926905,1,128,256
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14731937,7414774,3372800,3932804,1,128,512
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,16236234,7421458,4864320,3938034,1,128,1024
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14931911,7418165,3563456,3939159,1,256,64
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,15227282,8452269,2796416,3966825,1,256,128
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14380277,7408135,3011360,3949474,1,256,256
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14733907,7421432,3356544,3943916,1,256,512
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,17317574,8485623,4867648,3952456,1,256,1024
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,13906643,7413312,2516480,3964606,1,512,64
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,15908273,9132034,2803424,3960738,1,512,128
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14356604,7393349,3005632,3945761,1,512,256
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14728072,7399852,3355968,3960917,1,512,512
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,16253926,7426261,4866976,3949141,1,512,1024
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,13908543,7420841,2510048,3966075,1,1024,64
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14452054,7676760,2802944,3961004,1,1024,128
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14392700,7421355,3006912,3952971,1,1024,256
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14789862,7434025,3350304,3993310,1,1024,512
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,16251075,7406358,4864288,3968813,1,1024,1024
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,13894610,7404839,2525408,3953173,1,2048,64
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,15346762,8494642,2827584,4014200,1,2048,128
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14399489,7398085,3023104,3966914,1,2048,256
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,14773501,7394679,3364928,4002765,1,2048,512
GPU-Basic,mechanics,CSR,29067,29067,64,2053653,16247407,7415053,4868608,3951666,1,2048,1024
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17593216,9351028,2615200,5554699,1,128,64
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17435262,9105703,2869600,5387941,1,128,128
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17878778,9175865,3217856,5413840,1,128,256
GPU-Basic,mechanics,COO,29067,29067,64,2053653,18179585,9116466,3591232,5400238,1,128,512
GPU-Basic,mechanics,COO,29067,29067,64,2053653,16930520,9130342,2328256,5399886,1,128,1024
GPU-Basic,mechanics,COO,29067,29067,64,2053653,18040372,9649047,2913056,5406319,1,256,64
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17858608,9103404,3276832,5406664,1,256,128
GPU-Basic,mechanics,COO,29067,29067,64,2053653,18467619,9113222,3865888,5417018,1,256,256
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17684526,9115080,3028768,5469714,1,256,512
GPU-Basic,mechanics,COO,29067,29067,64,2053653,15932468,9119934,1337632,5403096,1,256,1024
GPU-Basic,mechanics,COO,29067,29067,64,2053653,19027250,9121422,3350240,6484310,1,512,64
GPU-Basic,mechanics,COO,29067,29067,64,2053653,18527366,9158530,3865440,5432582,1,512,128
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17597682,9126658,2999200,5400100,1,512,256
GPU-Basic,mechanics,COO,29067,29067,64,2053653,16360348,9142774,1738752,5406667,1,512,512
GPU-Basic,mechanics,COO,29067,29067,64,2053653,15432973,9146761,774208,5440799,1,512,1024
GPU-Basic,mechanics,COO,29067,29067,64,2053653,18598548,9129784,3938400,5459778,1,1024,64
GPU-Basic,mechanics,COO,29067,29067,64,2053653,18792092,9113607,3096736,6510807,1,1024,128
GPU-Basic,mechanics,COO,29067,29067,64,2053653,16369865,9115936,1769312,5413295,1,1024,256
GPU-Basic,mechanics,COO,29067,29067,64,2053653,15661645,9131743,1032192,5426708,1,1024,512
GPU-Basic,mechanics,COO,29067,29067,64,2053653,15171295,9095997,587680,5416301,1,1024,1024
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17697840,9123841,3081632,5421044,1,2048,64
GPU-Basic,mechanics,COO,29067,29067,64,2053653,17134306,9867138,1789440,5406167,1,2048,128
GPU-Basic,mechanics,COO,29067,29067,64,2053653,15604315,9103778,1014464,5414419,1,2048,256
GPU-Basic,mechanics,COO,29067,29067,64,2053653,15328030,9168384,672768,5415430,1,2048,512
GPU-Basic,mechanics,COO,29067,29067,64,2053653,15102554,9096998,524480,5408817,1,2048,1024
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33813394,10413194,8421184,14975717,1,128,64
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,35512430,10216790,8405216,16886623,1,128,128
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33077215,10339923,8418912,14314985,1,128,256
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,32719261,10198823,8412352,14105062,1,128,512
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33019855,10059170,8414784,14542355,1,128,1024
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33212819,9822741,8421600,14965493,1,256,64
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33345430,10149654,8408192,14784276,1,256,128
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33149407,10114270,8406688,14625187,1,256,256
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33175210,10064042,8407424,14701024,1,256,512
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,32738967,9816331,8414368,14504062,1,256,1024
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,32732977,9806188,8412832,14511258,1,512,64
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33183703,9815875,8408992,14955467,1,512,128
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33287143,10156545,8410784,14716633,1,512,256
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33182021,10152168,8412800,14613847,1,512,512
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33091538,10022922,8411296,14654401,1,512,1024
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,32830544,9814822,8414496,14597135,1,1024,64
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,32728070,9835870,8406976,14482250,1,1024,128
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33197149,9857506,8408288,14927659,1,1024,256
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33234987,10171350,8419520,14641300,1,1024,512
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33060813,10101469,8412864,14543243,1,1024,1024
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33139224,10045329,8413376,14677816,1,2048,64
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33286261,10128573,8423488,14730523,1,2048,128
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33016636,10099719,8413248,14500766,1,2048,256
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33019777,10068887,8403968,14543231,1,2048,512
GPU-PyTorch,mechanics,CSR,29067,29067,64,2053653,33021418,10092164,8402816,14522919,1,2048,1024
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,105726973,7588510,94186496,3940754,1,128,64
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,106886952,7441034,95547200,3887271,1,128,128
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,120870979,7422874,109573856,3864043,1,128,256
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,130903552,7547690,119488640,3857018,1,128,512
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,157670575,7429895,146341024,3888656,1,128,1024
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,105484787,7452519,94158656,3863172,1,256,64
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,106672977,7411515,95389568,3860438,1,256,128
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,120934370,7446362,109611616,3865366,1,256,256
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,130755773,7407228,119472896,3865164,1,256,512
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,157693861,7428907,146394016,3860156,1,256,1024
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,105432929,7415066,94147008,3859502,1,512,64
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,106747138,7409125,95455840,3870820,1,512,128
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,120823550,7409373,109543744,3859878,1,512,256
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,130724011,7423085,119429344,3860298,1,512,512
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,157557963,7416913,146282080,3848725,1,512,1024
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,105395098,7412821,94105536,3865977,1,1024,64
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,106694540,7432286,95399648,3851393,1,1024,128
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,120848045,7386102,109558208,3893543,1,1024,256
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,130707174,7400916,119424576,3870101,1,1024,512
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,157460190,7387263,146192800,3869261,1,1024,1024
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,105478979,7427538,94167872,3872669,1,2048,64
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,106776335,7418293,95484608,3862933,1,2048,128
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,120914178,7404927,109639776,3858148,1,2048,256
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,131808039,8510829,119417312,3868803,1,2048,512
GPU-Tiled,mechanics,CSR,29067,29067,64,2053653,158625812,7424167,146234016,4960884,1,2048,1024
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18058731,8415324,5786624,3852691,1,128,64
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18161243,8422939,5837632,3893782,1,128,128
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,21954416,8443019,9629696,3869308,1,128,256
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,29442814,8512880,17038816,3867798,1,128,512
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,43828973,8699524,31204992,3880023,1,128,1024
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18073214,8419342,5777056,3869730,1,256,64
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18156408,8448430,5832256,3862796,1,256,128
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,22023927,8498399,9628608,3873582,1,256,256
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,29588419,8647808,17015360,3881468,1,256,512
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,44280863,9066992,31232352,3895296,1,256,1024
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18122234,8442703,5776704,3890577,1,512,64
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18270947,8534732,5854368,3858718,1,512,128
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,22212553,8617346,9644800,3905901,1,512,256
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,29880367,8911459,17001600,3880934,1,512,512
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,45143429,9851832,31221888,3984700,1,512,1024
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18178665,8491571,5780256,3883881,1,1024,64
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18384765,8649937,5835712,3854897,1,1024,128
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,22490319,8853986,9637248,3912540,1,1024,256
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,30579220,9478481,17032064,3983292,1,1024,512
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,48676455,12282522,31210688,5097451,1,1024,1024
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,18350587,8643813,5778784,3883910,1,2048,64
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,19768327,9937321,5842304,3902271,1,2048,128
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,23063372,9433769,9565408,3979158,1,2048,256
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,31495062,10394300,17024704,3990951,1,2048,512
GPU-Thread-Dispatcher,mechanics,CSR,29067,29067,64,2053653,49178297,13827291,31204032,4060946,1,2048,1024
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16808764,7473763,5474304,3857663,1,128,64
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16887138,7443706,5593088,3847118,1,128,128
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16823835,7466496,5479424,3875250,1,128,256
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16934317,7437915,5647360,3845073,1,128,512
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16867952,7462436,5539840,3862337,1,128,1024
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,17594102,8177210,5567488,3846282,1,256,64
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16960831,7456745,5641216,3859738,1,256,128
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16826331,7456340,5505024,3862284,1,256,256
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,17877190,7435442,5549056,4889478,1,256,512
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16895397,7470030,5568512,3853794,1,256,1024
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,17123312,7762531,5507072,3851020,1,512,64
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16809152,7453809,5497856,3854614,1,512,128
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16806799,7446454,5510144,3846942,1,512,256
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16763549,7433375,5468160,3859248,1,512,512
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16813602,7440551,5500928,3868883,1,512,1024
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16893908,7534948,5490688,3864465,1,1024,64
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16847032,7478263,5486592,3880484,1,1024,128
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16883777,7504402,5525504,3850450,1,1024,256
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16834409,7439843,5514240,3877970,1,1024,512
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16897836,7486962,5558272,3850694,1,1024,1024
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16881984,7434301,5574656,3869762,1,2048,64
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16897607,7459026,5585920,3849257,1,2048,128
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16990548,7467630,5661696,3858108,1,2048,256
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,17332984,7917033,5560320,3852325,1,2048,512
GPU-Shared,mechanics,CSR,29067,29067,64,2053653,16830687,7455661,5524480,3847632,1,2048,1024
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14226943,7537983,2723936,6666005,1,128,64
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,15049320,7521426,2997376,7504344,1,128,128
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14929218,7554019,3392928,7353888,1,128,256
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,15358692,7576937,3807936,7760074,1,128,512
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,15154762,8593433,2553888,6539169,1,128,1024
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14527539,7522477,3036192,6983488,1,256,64
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,15000384,7530212,3514464,7443175,1,256,128
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,15535972,7550697,4024864,7963455,1,256,256
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14747234,7523531,3261344,7200999,1,256,512
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,13103001,7527352,1557824,5553312,1,256,1024
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14903835,7528809,3408992,7352307,1,512,64
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,15503938,7505446,4031392,7975887,1,512,128
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14662490,7520607,3160960,7119761,1,512,256
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,13510313,7538871,2002464,5944454,1,512,512
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,13378476,8394036,992192,4962424,1,512,1024
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,15503412,7515706,4007648,7964633,1,1024,64
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14626275,7515107,3141184,7088873,1,1024,128
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,13421145,7535890,1925504,5861910,1,1024,256
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,12741796,7536709,1229888,5178826,1,1024,512
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,12280143,7516578,808864,4741110,1,1024,1024
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,14620665,7550651,3100992,7047428,1,2048,64
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,13392228,7543056,1894656,5826675,1,2048,128
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,12690795,7511546,1190400,5157505,1,2048,256
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,12465103,7593396,895360,4850805,1,2048,512
GPU-Convert,mechanics,CSR,29067,29067,64,2053653,12255440,7546406,751776,4686689,1,2048,1024
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,296039085,289187432,1753312,5094971,1,128,64
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294809177,288776097,1799200,4230329,1,128,128
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294315706,288295525,1757088,4259035,1,128,256
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294288723,288303000,1781088,4201325,1,128,512
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,293977893,287963349,1774112,4237379,1,128,1024
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294480313,288467763,1796928,4213484,1,256,64
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294608035,288619891,1757120,4227657,1,256,128
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294381103,288357548,1809376,4210317,1,256,256
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294522575,288544475,1771712,4203072,1,256,512
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,293909177,287893636,1772928,4239648,1,256,1024
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,293944270,287974096,1756096,4211577,1,512,64
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294332760,288347753,1761728,4219580,1,512,128
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294044717,288042716,1793152,4204806,1,512,256
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294527146,288564611,1745888,4213723,1,512,512
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294372122,288416752,1736320,4215931,1,512,1024
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294307950,288284110,1800800,4219261,1,1024,64
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,293826788,287830066,1785408,4208090,1,1024,128
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,293920228,287934787,1771392,4210143,1,1024,256
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294456940,288408784,1792832,4251875,1,1024,512
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,295202797,289107508,1857856,4233705,1,1024,1024
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294765812,288750278,1758144,4254137,1,2048,64
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294935647,288904384,1814560,4213613,1,2048,128
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294464653,288433929,1798400,4229644,1,2048,256
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294459130,288485304,1751872,4218418,1,2048,512
GPU-Preprocessing,mechanics,CSR,29067,29067,64,2053653,294265122,288281524,1779168,4201357,1,2048,1024
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,293833376,287851811,1778304,4200416,1,128,64
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294347955,288299597,1811008,4233403,1,128,128
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294142870,288133800,1745664,4260036,1,128,256
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,295263776,289261197,1778880,4220481,1,128,512
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294013867,288025814,1763040,4222087,1,128,1024
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294339354,288348442,1780640,4206726,1,256,64
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294425644,288401595,1752448,4268122,1,256,128
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294595809,288589770,1788800,4213683,1,256,256
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294464941,288444173,1815968,4202081,1,256,512
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294195498,288207923,1762592,4220488,1,256,1024
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,293611664,287641078,1760864,4206039,1,512,64
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294216107,288240984,1738208,4233825,1,512,128
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294484319,288443460,1813248,4223684,1,512,256
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294660424,288494424,1815200,4347580,1,512,512
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294329802,288355323,1765568,4205463,1,512,1024
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294376610,288354983,1811392,4206251,1,1024,64
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,295381830,289218213,1784800,4374823,1,1024,128
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294091207,287944248,1916384,4227571,1,1024,256
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294066754,288000451,1863872,4199137,1,1024,512
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294226903,288162250,1851328,4209692,1,1024,1024
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294311015,288155177,1899168,4253564,1,2048,64
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294752918,288657025,1875264,4216272,1,2048,128
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294364436,288285328,1872960,4203225,1,2048,256
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,295007129,288940354,1853984,4209444,1,2048,512
GPU-Dynamic,mechanics,CSR,29067,29067,64,2053653,294132003,288058996,1843232,4226065,1,2048,1024
GPU-Basic,power,CSR,8140,8140,64,796451,6768972,3249173,1572864,1941867,1,128,64
GPU-Basic,power,CSR,8140,8140,64,796451,7164344,3168629,2056191,1934248,1,128,128
GPU-Basic,power,CSR,8140,8140,64,796451,8263231,3166566,3176448,1915954,1,128,256
GPU-Basic,power,CSR,8140,8140,64,796451,11977492,3139214,5859328,2973438,1,128,512
GPU-Basic,power,CSR,8140,8140,64,796451,17157655,3140359,11031552,2980514,1,128,1024
GPU-Basic,power,CSR,8140,8140,64,796451,6606872,3149062,1565696,1886990,1,256,64
GPU-Basic,power,CSR,8140,8140,64,796451,7166650,3145443,2057215,1958050,1,256,128
GPU-Basic,power,CSR,8140,8140,64,796451,8228886,3143251,3165184,1915164,1,256,256
GPU-Basic,power,CSR,8140,8140,64,796451,10872848,3120686,5857280,1889738,1,256,512
GPU-Basic,power,CSR,8140,8140,64,796451,16065461,3128640,11027456,1904697,1,256,1024
GPU-Basic,power,CSR,8140,8140,64,796451,6587346,3122136,1566720,1893703,1,512,64
GPU-Basic,power,CSR,8140,8140,64,796451,8113412,4169252,2049024,1889734,1,512,128
GPU-Basic,power,CSR,8140,8140,64,796451,8179503,3128601,3153920,1891241,1,512,256
GPU-Basic,power,CSR,8140,8140,64,796451,10905227,3136342,5867520,1896238,1,512,512
GPU-Basic,power,CSR,8140,8140,64,796451,16055773,3125268,11036672,1888462,1,512,1024
GPU-Basic,power,CSR,8140,8140,64,796451,6608086,3139051,1568768,1894666,1,1024,64
GPU-Basic,power,CSR,8140,8140,64,796451,7069597,3132311,2051071,1881320,1,1024,128
GPU-Basic,power,CSR,8140,8140,64,796451,8116062,3143239,3063776,1904623,1,1024,256
GPU-Basic,power,CSR,8140,8140,64,796451,10296195,3122308,5277696,1891342,1,1024,512
GPU-Basic,power,CSR,8140,8140,64,796451,15564285,3822924,9828352,1906982,1,1024,1024
GPU-Basic,power,CSR,8140,8140,64,796451,6498086,3155310,1430528,1907306,1,2048,64
GPU-Basic,power,CSR,8140,8140,64,796451,6914950,3126152,1876992,1907567,1,2048,128
GPU-Basic,power,CSR,8140,8140,64,796451,7912663,3145006,2865152,1897702,1,2048,256
GPU-Basic,power,CSR,8140,8140,64,796451,10268086,3118020,5259264,1886377,1,2048,512
GPU-Basic,power,CSR,8140,8140,64,796451,14869942,3141841,9832448,1890844,1,2048,1024
GPU-Basic,power,COO,8140,8140,64,796451,7088628,3880182,640576,2486937,1,128,64
GPU-Basic,power,COO,8140,8140,64,796451,6879659,3775064,601792,2420224,1,128,128
GPU-Basic,power,COO,8140,8140,64,796451,6734116,3750177,491552,2409779,1,128,256
GPU-Basic,power,COO,8140,8140,64,796451,6858925,3740800,433472,2601887,1,128,512
GPU-Basic,power,COO,8140,8140,64,796451,6504918,3759299,259456,2402810,1,128,1024
GPU-Basic,power,COO,8140,8140,64,796451,6801779,3727667,584608,2406656,1,256,64
GPU-Basic,power,COO,8140,8140,64,796451,6693540,3728382,465440,2417222,1,256,128
GPU-Basic,power,COO,8140,8140,64,796451,6610711,3736517,382432,2409640,1,256,256
GPU-Basic,power,COO,8140,8140,64,796451,6504529,3731733,273536,2418186,1,256,512
GPU-Basic,power,COO,8140,8140,64,796451,6444633,3738836,201184,2421861,1,256,1024
GPU-Basic,power,COO,8140,8140,64,796451,6693883,3731345,453408,2426442,1,512,64
GPU-Basic,power,COO,8140,8140,64,796451,6605164,3724886,370592,2428035,1,512,128
GPU-Basic,power,COO,8140,8140,64,796451,6480675,3725189,256031,2418043,1,512,256
GPU-Basic,power,COO,8140,8140,64,796451,6406950,3724150,183648,2417183,1,512,512
GPU-Basic,power,COO,8140,8140,64,796451,6403718,3729192,174400,2417939,1,512,1024
