competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,64,32234285,13237002223,272311238,12600749056,363987250,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16804576637,173175568,16577668096,53744197,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16878348240,173803348,16650902528,53648856,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16744534258,173587924,16517187584,53761889,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,17064562128,173791890,16837071872,53700961,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16622703477,173602879,16395374592,53724262,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16821240932,173789312,16593672192,53780485,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16788202429,173099498,16561362944,53736710,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,17017019416,173864841,16789308416,53843896,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16864892198,173061817,16637605888,54220828,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16837318527,173771844,16609771520,53770453,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16961247374,173825106,16733685760,53732638,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16895114638,173853030,16667599872,53657944,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16666879106,173810310,16439355392,53708083,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16783314697,173680327,16554878976,54749451,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16953623275,173902202,16725999616,53715419,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16731090558,173815127,16503589888,53679615,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16848904750,172981714,16622230528,53685912,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16722340021,173899918,16494785536,53648357,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16781118178,173332205,16554058752,53721047,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,64,32234285,16871663563,173846605,16644141056,53672997,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389849667,174208688,161775456,53811754,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,390276859,175124398,161384320,53714512,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389073383,173604959,161655872,53758939,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,388867310,173537914,161546080,53729595,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,388598931,173281750,161566240,53697234,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389658812,174323770,161512256,53768565,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389072168,174037796,161232480,53747695,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,388833893,174097245,160945600,53736833,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,388340026,173377473,161170016,53738081,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389223182,174110444,161282784,53776212,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389101644,173468702,161348288,54231656,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389242215,173616568,161804128,53768087,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389424372,174247259,161352096,53771660,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,388871372,173748671,161270400,53799143,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389287419,174137066,161280352,53817118,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389771690,173731166,162278752,53708207,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389647779,174156497,161640384,53796850,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,388969154,173606675,161577376,53732374,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,388252457,173369080,161079072,53750806,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,64,32234285,389418776,174235088,161395808,53734251,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7429098668,173637351,7201813504,53668590,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7430685241,174021475,7202965504,53718768,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7432397798,173863448,7204893696,53660861,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7438675739,173560091,7211515904,53619810,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7434767925,173763622,7207366656,53656399,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7439277401,174159999,7211513856,53622066,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7435728585,173240070,7208868864,53638552,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7435587265,174060785,7207835648,53708725,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7429515551,174004520,7201774592,53753298,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7438699583,173169752,7211910144,53636781,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7436390611,173440532,7209187328,53780069,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7438284015,174186712,7210421248,53693203,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7432986176,174054521,7204220928,54726188,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7431081466,173380561,7204080640,53636071,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7434395843,174087723,7206623232,53701841,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7416801776,173701549,7189355520,53760597,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7435342320,174779276,7206885376,53694495,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7428514470,174150107,7200707584,53672110,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7438197942,173595376,7210923008,53694594,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,64,32234285,7434958420,174138811,7207088128,53746823,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916697722,174137225,688657536,53843981,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,915806084,174118232,687766528,53861976,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,915704710,173605100,688213184,53826019,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,915940484,174024324,688012992,53843177,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916384533,174057607,688239296,54027123,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916203066,174534768,687798080,53810978,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,914604512,173385423,687310720,53847332,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,915578314,174124859,687499264,53893795,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916630007,174206344,688402688,53961326,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916604296,174871628,687723328,53950375,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916417357,174331004,688157952,53869232,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916736224,174189272,688584448,53903574,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916217003,174126892,688159872,53870965,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,917657045,174099846,688440128,55057580,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916201533,174127884,688117952,53895438,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,917349436,174159987,688225536,54904546,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,915601222,173401617,688225728,53911546,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,916957387,174057421,688908096,53932529,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,915794502,173546550,688308736,53878204,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,64,32234285,917904144,176007136,687921216,53916408,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3563704533,246,3563703468,819,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3562893458,249,3562892467,742,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3565643429,162,3565642448,819,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3567159685,105,3567158779,801,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3565866713,148,3565865813,752,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3561037713,140,3561036967,606,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3565033115,142,3565032301,672,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3563229276,142,3563228383,751,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3564015392,141,3564014680,571,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3562898985,137,3562898301,547,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3568379994,134,3568379303,557,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3564071805,148,3564071109,548,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3562422656,154,3562421926,576,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3561779150,147,3561778212,791,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3564968951,150,3564968262,539,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3562908342,148,3562907652,542,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3566828076,174,3566827332,570,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3565841321,135,3565840141,1045,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3565560486,149,3565559706,631,1
CPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,3566477792,168,3566477082,542,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3649472048,372,3649470665,1011,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648515969,254,3648514693,1022,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3649460958,237,3649459733,988,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3650161577,240,3650160452,885,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3649379589,149,3649378210,1230,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3649655995,255,3649654827,913,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648894768,231,3648893550,987,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3647847832,242,3647846711,879,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648681322,253,3648680113,956,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3649285773,265,3649284740,768,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648064906,241,3648063784,881,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3650199643,275,3650198479,889,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648402141,261,3648400776,1104,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3649775906,266,3649774604,1036,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648835570,454,3648834364,752,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648808663,236,3648807524,903,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648896842,250,3648895509,1083,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3650273088,248,3650271935,905,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3650490181,252,3650489059,870,1
CPU-Basic,VLSI,COO,1453908,1453908,64,28830019,3648887657,240,3648886540,877,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,5540318320,89876728,5235622234,214819358,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2910880477,97721766,2603379986,209778725,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2737379124,90293122,2437711275,209374727,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2653357484,90294002,2353776260,209287222,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2653941215,90340662,2354543785,209056768,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2655900376,90258829,2356394822,209246725,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2650581492,90379243,2351029912,209172337,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2660361498,90248541,2360859367,209253590,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2677643791,90386923,2378108881,209147987,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2654213288,90333144,2354240954,209639190,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2654256180,90306289,2354673288,209276603,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2653467796,90284124,2353586938,209596734,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2656120336,90293436,2356619411,209207489,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2652596014,90247063,2352941383,209407568,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2656595141,90344855,2357125345,209124941,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2651262561,90327268,2351603154,209332139,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2659044206,90285111,2359530702,209228393,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2652865009,90317573,2352866518,209680918,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2653994005,90318993,2354552004,209123008,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,2652538286,90319051,2352965855,209253380,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,861079767,209937779,601763200,49336073,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,858262941,207275003,601596928,49348597,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,859506415,208024984,602071104,49367330,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,857603175,206759273,601440576,49361540,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,863511555,207273426,606793024,49403451,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,859093339,207731220,602018176,49301139,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,858859250,207921484,601576000,49319016,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,862040770,207600151,605025600,49373246,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,858029369,207121177,600443904,50420641,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,855178126,206607524,599181952,49345193,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,860281480,207497861,603424384,49317468,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,855285292,206773547,599095360,49374231,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,848835678,206649176,592780992,49363870,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,855854506,206930072,599522560,49360340,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,858568677,207205771,601972480,49349010,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,860088116,206745032,602818496,50481777,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,859217721,206916840,602975168,49282581,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,858356822,206920025,602015616,49377452,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,854163351,207555981,597237440,49326620,1
GPU-Basic,VLSI,CSR,1453908,1453908,64,28830019,858855327,207509356,601967232,49334384,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949154225,229252877,649138688,70684488,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949678910,229896149,648970176,70733851,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,950098459,230389872,648971584,70657039,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949929172,229680538,649332544,70836815,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949271097,229330413,649102272,70760151,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949357000,229480496,649089024,70708475,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949859547,229751246,649347776,70680505,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,950520759,230356261,649297216,70788454,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949735867,229224488,649754624,70677504,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949013314,229533727,648708672,70692005,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,951687408,231374435,649206912,71026280,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949745302,229719501,649300544,70646198,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,948953011,229389285,648811776,70672524,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949368081,229675864,648923264,70689419,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949572247,229803074,649029184,70660684,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949602804,229800645,648991680,70731457,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949215434,229445904,649016768,70674262,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,950014003,230427167,648701824,70804693,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,950580020,230651719,649147264,70702613,1
GPU-Basic,VLSI,COO,1453908,1453908,64,28830019,949139754,229395707,648912768,70751630,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,23067834060,310798987,22378872832,378257681,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22958469973,294494300,22334511104,329559410,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22973394505,294133047,22349213696,330141178,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22957843810,294115949,22334617600,329201979,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22972650609,294147981,22349187072,329406868,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22958794191,294567916,22334806016,329509733,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22971589798,294101716,22348122112,329453823,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22957900781,293699131,22334597120,329692378,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22971292499,293876653,22347806720,329696840,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22958889524,294684530,22335027200,329265658,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22973109282,294734669,22349006848,329454983,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22957720191,293721338,22334654464,329432818,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22971735205,294174574,22348218368,329429704,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22958588898,294320324,22334824448,329533460,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22970778203,293964368,22347563008,329339187,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22958039189,293962619,22334720000,329444042,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22971382925,294042120,22347915264,329513180,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22958386835,294174674,22334887936,329410569,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22972501693,294205898,22348873728,329510774,1
GPU-PyTorch,VLSI,CSR,1453908,1453908,64,28830019,22958842466,294655091,22334892032,329381966,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21767462134,206762002,21511436288,49307127,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21794646195,208501776,21536679936,49504628,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21683723393,207084711,21427304448,49371958,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21631543814,206798693,21375418368,49362594,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21765255967,207000925,21508974592,49313252,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21689727281,207027538,21433374720,49357587,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21692702537,206812217,21436438528,49483412,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21740832996,206920236,21484572672,49370679,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21744005033,206733722,21488003072,49297777,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21825020795,207894596,21567825920,49328792,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21624014169,207107182,21367584768,49351437,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21758397824,206693183,21502445568,49288616,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21611953814,206626578,21356052480,49303100,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21662691628,207465323,21405943808,49313111,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21794679114,207108719,21538267136,49330990,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21804318688,206739386,21548322816,49286503,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21687436449,206763026,21431353344,49347522,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21577566966,206753085,21321455616,49387772,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21738051475,207074869,21481648128,49355811,1
GPU-Tiled,VLSI,CSR,1453908,1453908,64,28830019,21759180774,207140184,21502713856,49352805,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,939698964,208353751,681907264,49386978,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,939150408,207964599,681753984,49380845,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938300161,207244286,681651840,49352303,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,937639498,206965968,681184256,49437776,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938140724,207248070,681398208,49442695,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938973685,207626066,681923008,49372850,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938352486,207247368,681708992,49343704,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938008459,207386660,681185600,49385824,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938709830,207081124,682222400,49353871,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938676918,207371949,681846528,49406687,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,937944696,207363680,681168192,49362277,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938277124,207165561,681673664,49387025,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,939055386,208108241,681512064,49383310,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938230231,207447784,681402816,49328462,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938920267,207909346,681578624,49380163,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938018689,207158898,681376064,49433675,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,939374403,207917668,682069184,49336469,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,939103846,208053737,681645376,49352442,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,939135759,208120343,681564032,49398970,1
GPU-Thread-Dispatcher,VLSI,CSR,1453908,1453908,64,28830019,938553603,208474517,680672256,49355007,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12812879982,207884935,12554697728,50338709,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12818797920,206900281,12562638848,49299019,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12846632460,207326446,12590076928,49267496,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12822710816,207029891,12566432768,49284198,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12814228656,207261908,12557543424,49457904,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12834641505,207877274,12577505280,49293539,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12818891107,207102858,12562561024,49259461,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12817552020,206859832,12561431552,49293217,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12843007646,206710377,12587008000,49319981,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12832590048,208749493,12574545920,49327290,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12850168947,207362643,12593516544,49320441,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12813031407,208045715,12555693056,49322966,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12796859635,207951435,12539632640,49304314,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12827173212,206962806,12570741760,49498714,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12820009962,207248815,12563361792,49428906,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12812225275,207562659,12555323392,49367929,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12808929206,207497861,12552131584,49328366,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12828498736,207398854,12571799552,49328804,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12821554567,207295533,12563901440,50386198,1
GPU-Shared,VLSI,CSR,1453908,1453908,64,28830019,12810925783,207264548,12554402816,49286895,1
GPU-Convert,VLSI,CSR,1453908,1453908,64,28830019,914722197,207731064,657470592,49475945,1
GPU-Convert,VLSI,CSR,1453908,1453908,64,28830019,914619674,207513867,657630016,49431097,1
GPU-Convert,VLSI,CSR,1453908,1453908,64,28830019,914730787,207375803,657846720,49463052,1
GPU-Convert,VLSI,CSR,1453908,1453908,64,28830019,914487190,207778864,657212992,49450334,1
GPU-Convert,VLSI,CSR,1453908,1453908,64,28830019,914839800,207800318,657435776,49557463,1
GPU-Convert,VLSI,CSR,1453908,1453908,64,28830019,914211200,207449322,657255104,49461240,1
GPU-Convert,VLSI,CSR,1453908,1453908,64,28830019,914236586,207445289,657278208,49468201,1
