competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94393728,400,94392558,770,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94477928,260,94476538,1130,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94533058,250,94531708,1100,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94276249,230,94275309,710,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94649618,230,94648498,890,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94439978,130,94439139,709,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94743827,240,94742777,810,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94641757,140,94640977,640,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94453968,150,94452838,980,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94442778,350,94441128,1300,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94011430,150,94010370,910,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94296759,240,94295179,1340,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94000921,140,93999881,900,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94402249,350,94401099,800,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94551868,150,94550548,1170,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95417883,410,95416584,889,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,96076591,371,96075450,770,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95849512,270,95848362,880,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95748692,190,95747832,670,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95856562,280,95855422,860,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95779432,411,95778072,949,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95936351,360,95934991,1000,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95764022,270,95762762,990,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,96151900,160,96150760,980,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95805772,430,95804262,1080,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95545283,170,95544153,960,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95892932,370,95891502,1060,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95705413,250,95704243,920,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95742642,360,95741422,860,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95493863,380,95492233,1250,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,581447619,194144931,382934489,4368199,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,97909602,1670282,92126660,4112660,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,97649783,1703222,91625402,4321159,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,59897207,1661552,54061126,4174529,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,62719913,2956315,55207510,4556088,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57089441,1633082,51202509,4253850,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57412780,1556462,51605928,4250390,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,58154826,1565652,52502434,4086740,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,75456601,1766901,69451691,4238009,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57446910,1544193,51626858,4275859,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57216830,1632112,51294949,4289769,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57537879,1839491,51522378,4176010,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57589439,1597753,51510358,4481328,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57125241,1604952,51326679,4193610,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57107430,1616192,50959861,4531377,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,13919322,3536653,8415392,1750951,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11827423,2192060,7917408,1712082,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11802583,2189299,7916416,1690972,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11898782,2180470,8025856,1686812,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11845502,2201129,7916640,1721352,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12093170,2394198,7922368,1770811,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12115441,2411938,7909120,1788342,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12075161,2379708,7901792,1787751,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12060331,2377278,7908896,1767751,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12045021,2355579,7897984,1785341,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12066992,2371139,7924416,1764772,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12013681,2357488,7906304,1744251,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12109021,2409448,7915552,1777201,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12072821,2392889,7899552,1773201,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12097631,2412419,7898944,1780051,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7986691,3208845,2056448,2692746,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,8041601,3182245,2239296,2586647,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7488494,2873037,1990016,2592867,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7406544,2873936,1915552,2582358,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7415324,2897676,1913856,2571418,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7393943,2880215,1913184,2566737,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7396064,2862876,1928224,2572678,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7463764,2864336,2001728,2562348,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7851302,3197035,1942848,2684747,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7922891,3186674,2131264,2571168,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7416033,2879366,1915488,2575717,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7401924,2859596,1930848,2582468,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7413114,2871256,1924128,2584578,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7491813,2891676,1974112,2573947,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7422914,2877456,1919136,2594068,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,352476768,175024025,171184256,6262160,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11006536,2998535,2341440,5662833,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11130386,3036625,2340000,5749732,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11068646,3030335,2334336,5700503,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11161235,3014106,2345120,5797271,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,12166651,3420754,2344384,6396819,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11138566,3053285,2344800,5736082,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11095846,3054005,2346144,5691102,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11041656,2996185,2343648,5697042,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11245365,3038565,2339424,5863882,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11137236,3037915,2338784,5755792,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11876562,3325643,2341696,6205630,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11052695,3019875,2347584,5681472,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11031336,3051955,2338368,5636542,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11043266,3037745,2338176,5663132,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,139905176,2157009,135965056,1778211,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,126409742,2340678,122287680,1774971,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118311402,2338978,114197184,1770042,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118082973,2335469,113959200,1783101,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118300132,2335149,114199872,1759351,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118133252,2313109,114036800,1777331,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118321462,2328229,114219008,1768921,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118082493,2331308,113982048,1763102,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118194493,2342529,114074144,1772371,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118178172,2317479,114085536,1768861,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118272942,2340689,114152416,1774811,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118137272,2334378,114016800,1781051,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118166283,2327479,114063456,1769071,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118243892,2332989,114137152,1767981,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118120893,2329348,114012192,1774022,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,24052613,2463798,19732800,1850261,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,24698969,2459288,20384128,1851041,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23999162,2471028,19674656,1847520,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,24007303,2466868,19671616,1862661,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23982853,2456488,19672352,1848231,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23989132,2463468,19672576,1847240,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23957703,2441328,19668800,1842741,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,24033453,2511438,19668288,1847291,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23992872,2453717,19671840,1863111,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23977743,2454348,19672672,1844971,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23966282,2443357,19669792,1847541,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23990023,2462638,19668384,1854571,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23965673,2442918,19668352,1848551,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23996563,2459378,19676736,1855451,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23985113,2444548,19667616,1867491,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,5308034,3109015,420224,1773561,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4549217,2370378,419200,1753991,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4535437,2355968,422048,1750951,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4496458,2312309,420192,1758531,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4551818,2367168,420064,1758752,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4546558,2347898,420672,1771412,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4484679,2308859,420320,1750372,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4576248,2364449,421440,1783571,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4519188,2334449,419712,1759131,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4551988,2368588,419584,1758002,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4544088,2365619,419744,1753181,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4560907,2377648,421664,1755521,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4524958,2361138,420672,1738392,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4547947,2366288,417824,1757131,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4553848,2373198,419424,1756302,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7606433,2478088,3256224,1866371,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7579903,2494598,3257536,1820471,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7560343,2471717,3259968,1822271,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7586613,2485958,3255072,1838701,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7586613,2476148,3260448,1843691,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7571773,2481687,3249920,1833942,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7571453,2475788,3252672,1836631,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7570263,2479318,3249024,1834371,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7584463,2488648,3249760,1839800,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7571953,2480378,3256480,1828101,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7575563,2459278,3264352,1846561,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7647283,2474968,3337696,1827721,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7577003,2477658,3257216,1836281,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7561932,2465337,3254400,1836191,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,7583143,2485488,3252224,1839301,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93704182,260,93703172,750,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93761972,140,93760942,890,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93549413,240,93548313,860,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93453184,140,93452464,580,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93525053,130,93524193,730,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93604662,150,93604002,510,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93397084,240,93396214,630,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,94027851,230,94026911,710,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93559693,140,93558643,910,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93642532,140,93641552,840,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93278284,149,93277345,790,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93512673,140,93511633,900,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93729802,360,93728382,1060,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93461973,340,93460943,690,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,93357944,250,93356874,820,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,94999896,350,94998406,1140,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95108866,460,95107296,1110,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,94783667,360,94782027,1280,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95256565,260,95255525,780,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95315914,470,95314554,890,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,94888516,360,94887256,900,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95047806,360,95046796,650,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95352924,360,95351704,860,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95126946,380,95125636,930,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,94978986,370,94977626,990,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95070676,351,95069345,980,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,94912656,150,94911526,980,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,94859157,360,94857897,900,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,94671877,160,94670367,1350,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,95037255,330,95036255,670,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,56202896,1698092,50286074,4218730,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,77933110,1504343,71795899,4632868,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,79414861,1572502,73553580,4288779,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,80765755,1520852,75019943,4224960,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,56500974,1591962,50335474,4573538,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,56143576,1541112,50484944,4117520,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57049881,1629292,50969931,4450658,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,55809298,1619863,50004175,4185260,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,62940462,4257869,54179055,4503538,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,55554928,1561072,49945316,4048540,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,57143291,1631162,50940621,4571508,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,56146856,1524772,50454224,4167860,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,65043152,1680892,58758093,4604167,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,58135705,1521682,49692077,6921946,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,60940153,1560363,54948801,4430989,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11779152,2162990,7961728,1648052,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11669043,2152359,7863904,1646372,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11682663,2165120,7870304,1641321,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11661934,2157270,7858208,1639883,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11661633,2153189,7860224,1641872,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12036981,2432988,7881312,1716342,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11985051,2399988,7864928,1713772,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11976592,2378248,7868896,1722172,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11981661,2367228,7861216,1747181,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11943082,2367708,7863680,1704732,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11955321,2371528,7863104,1714551,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11978911,2365358,7894688,1712591,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11980592,2377208,7877376,1719012,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11995861,2367728,7889472,1730922,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,11164575,2368068,7069216,1721651,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7606843,3213065,1737152,2624387,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7432634,3104455,1728128,2567738,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7183915,2894676,1725696,2529648,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7323674,2898826,1828192,2565298,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7238824,2883676,1801696,2520137,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7211834,2889515,1726560,2563267,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7223474,2949545,1725568,2514337,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7200265,2889746,1724192,2553568,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7584543,3212974,1732192,2607127,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7224935,2908056,1728096,2557808,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7181315,2898526,1732672,2516388,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7204975,2890526,1722368,2559938,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7158635,2888326,1721152,2515708,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7196505,2879095,1722624,2562568,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,7149165,2881666,1727776,2509677,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11344444,3010055,2143232,6187339,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10642978,2996195,2136192,5506363,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10701408,3005686,2144832,5547013,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10899786,3004265,2135328,5755821,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10959786,3056185,2146368,5753041,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10854587,2969136,2132320,5749561,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11254105,3005346,2135424,6109370,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10856446,3020725,2135072,5696552,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10899377,3053875,2137824,5703272,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10740297,3043405,2136448,5556643,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10860047,3047495,2139840,5668833,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10939347,3037036,2140064,5757772,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,11303585,3047496,2138688,6113270,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10782588,3033595,2133696,5611783,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,10776287,3046545,2137504,5587422,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124723241,2167939,120809920,1740312,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118347092,2361509,114241888,1737702,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118442421,2366619,114342976,1726671,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118378602,2360969,114255296,1757152,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118250222,2354618,114157696,1731682,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118468382,2364329,114368096,1729812,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118465511,2365278,114355168,1738851,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118354722,2362558,114264256,1722692,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118260652,2331469,114194752,1728861,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118323332,2359529,114236160,1721642,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118357311,2352118,114260000,1739541,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118337152,2363878,114233600,1734442,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118446681,2361978,114347104,1732862,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118493150,2352408,114400320,1734941,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,118383271,2350108,114285536,1741801,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23992333,2491108,19684608,1811391,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23955622,2483667,19645024,1821641,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23901654,2462698,19638880,1794282,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23879793,2452488,19628864,1793301,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23889203,2459148,19628576,1795671,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23940253,2456668,19645312,1832261,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23925373,2459028,19649920,1811761,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23932212,2471268,19644960,1810541,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23957233,2479628,19648960,1823231,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23930043,2475068,19633792,1817131,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23959373,2493648,19646112,1813851,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23952513,2481388,19651360,1814451,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23945573,2478377,19646688,1816852,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23942272,2479237,19635104,1822181,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,23954293,2456668,19681056,1812201,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4539498,2386838,416960,1729582,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,4551718,2398559,418208,1730141,1
