competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness,num_thread_blocks,num_threads_per_block
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,55031282,3930,55026718,634,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54774092,368,54773367,357,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54723168,178,54722658,332,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54727466,122,54726988,356,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54687799,123,54687305,371,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54753483,124,54753003,356,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54744428,116,54743932,380,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54690531,114,54690073,344,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54737992,121,54737582,289,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54711280,117,54710864,299,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54708367,116,54707946,305,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54720076,117,54719678,281,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54732557,118,54732124,315,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54721388,120,54720991,277,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54712488,117,54712097,274,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,55125835,115,55125414,306,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54715485,122,54715065,298,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54696979,117,54696479,383,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54740296,118,54739893,285,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54705336,116,54704889,331,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55545331,250,55544682,399,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55461211,208,55460697,306,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55432899,151,55432411,337,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55415321,141,55414894,286,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55441069,102,55440596,371,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55431541,103,55431031,407,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55392176,101,55391788,287,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55438995,133,55438518,344,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55429128,83,55428756,289,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55428139,106,55427729,304,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55436700,111,55436278,311,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55664778,108,55664355,315,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55432087,102,55431612,373,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55428998,79,55428556,363,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55425096,128,55424582,386,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55437684,83,55437240,361,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55408150,86,55407716,348,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55407609,84,55407148,377,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55469371,89,55468931,351,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,55419395,103,55418946,346,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,463429655,227590550,227877541,7961564,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,100428787,2480202,90000172,7948413,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,87635227,2626479,77641033,7367715,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,66359673,2430749,56700553,7228371,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,62698959,2589206,53441680,6668073,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,74781978,2323869,65243632,7214477,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,85632776,2408924,75881951,7341901,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,63174609,2416116,53419510,7338983,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,63517394,2580462,53356830,7580102,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,86042346,2472397,76142541,7427408,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,62878756,2543812,53484069,6850875,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,67867425,2351002,57775708,7740715,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,68186039,2450021,57791119,7944899,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,63629544,2512060,53928624,7188860,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,63122700,2405701,53437356,7279643,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,67955178,2547185,57797150,7610843,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,63022775,2530716,53734274,6757785,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,63555432,2548999,53502607,7503826,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,62882395,2328835,53677799,6875761,1,1,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,63540783,2351676,53590928,7598179,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1332846614,3874359,1325842432,3121788,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306865553,3543494,1300331520,2994661,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306817783,3518419,1300325376,2977494,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306787143,3501147,1300322304,2967559,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306759394,3508309,1300288512,2966148,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306764529,3492749,1300315136,2961162,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306729285,3496644,1300311040,2925029,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1307823805,3507566,1300336640,3983771,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306643364,3491277,1300262912,2892993,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306708732,3494865,1300310016,2908109,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1307829257,4580898,1300304896,2947492,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1307177763,3500968,1300256768,3424377,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306669919,3491151,1300280320,2902509,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306653431,3480112,1300279296,2897304,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306804822,3487686,1300262912,3057698,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306808073,3569583,1300272128,2970009,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306724040,3528218,1300288512,2910223,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306639145,3500561,1300234240,2907663,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306655271,3484723,1300282368,2891879,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,1306630031,3511324,1300231168,2891498,1,1,1
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9692868,5127117,184064,4309707,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9423971,4954693,190528,4204161,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10490441,6027875,191008,4197400,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9378913,4913047,190720,4200613,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9362599,4909540,187936,4195871,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9408681,4915127,192032,4227803,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9382875,4908763,190592,4209648,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10172779,4929759,191584,4976429,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9601261,4930526,192096,4404847,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,10460896,4902185,191008,5293010,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9369190,4896012,189632,4208939,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9377836,4897283,191424,4214677,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9381237,4906953,191008,4208749,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9418367,4917554,190720,4235559,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9381155,4913611,188192,4204442,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9362767,4892139,190144,4206011,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9417613,4949917,190304,4203146,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9376005,4914362,191552,4196090,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9381132,4912142,191808,4202699,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,9458432,4931716,184128,4267717,1,2048,512
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,26447476,7867777,6793216,11782651,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19054106,5557056,2320224,11173868,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19262217,5583095,2319168,11357177,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19714946,5718240,2325280,11667742,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,18956034,5424847,2326304,11201721,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19377335,5701765,2325376,11347087,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19440001,5695245,2333888,11407247,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19298328,5614051,2329696,11350172,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19179308,5588831,2326720,11260292,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19407247,5687993,2333984,11383097,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19027492,5545356,2326688,11152687,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19182099,5601552,2330816,11246397,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19272654,5611851,2326592,11330915,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19293634,5560687,2325856,11404532,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19511137,5595400,2326688,11585873,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19132304,5500970,2324928,11302516,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19510541,5618468,2329344,11560066,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19170272,5524765,2326688,11315349,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,18994250,5424570,2322336,11244101,1,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,19204582,5383865,2334304,11483116,1,1,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27504477,3651509,20900864,2948673,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27375783,3508309,20971520,2894325,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27335943,3494662,20959232,2880413,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27306569,3498980,20913152,2890983,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27306723,3481467,20939776,2883197,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27335885,3489382,20948992,2894857,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27344403,3487955,20957184,2896495,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27285572,3481909,20917248,2884423,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27346645,3488595,20962304,2893707,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27341874,3490992,20958208,2889504,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27343066,3494171,20951040,2895231,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27327654,3471664,20964352,2888032,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27316049,3501638,20923392,2890229,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27381867,3616187,20878336,2884925,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27329695,3489894,20959232,2878551,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27300996,3489031,20920320,2889382,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27307432,3472590,20940800,2891792,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27744555,3487002,20944896,3309813,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27301980,3498065,20923392,2878627,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27323743,3476720,20955136,2889016,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,2316959903,3664177,2310394880,2910278,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8381733,3751829,1723968,2893110,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8334202,3692003,1725536,2904326,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8322791,3686066,1722592,2900882,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8326398,3695106,1731136,2887665,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8338672,3706327,1731488,2888449,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8318959,3678844,1726144,2901108,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8310508,3679688,1725984,2892562,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8315471,3697531,1725696,2880100,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8327498,3684236,1726240,2904316,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8924021,4290856,1727840,2892919,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8338692,3682026,1728768,2915680,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8320449,3692678,1730816,2884585,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8312706,3682949,1725728,2890905,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8327538,3688796,1728064,2898679,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8316069,3683285,1729920,2890337,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8343801,3703210,1725952,2901450,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8306064,3677710,1725824,2890121,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8300611,3679506,1726464,2881560,1,512,64
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,32,1600000,8337574,3696376,1732608,2895657,1,512,64
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6866792,3525499,447488,2890799,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6833165,3506199,445440,2879248,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6838311,3512819,443392,2879215,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6853252,3507395,446464,2896187,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6844903,3504947,447488,2890469,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7897615,3506174,446464,3941961,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6835040,3503916,442368,2885953,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6859765,3531200,444416,2881284,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6823651,3505706,442368,2873105,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6853266,3513706,444416,2892673,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6842066,3512045,446464,2880588,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6865800,3526697,445440,2891253,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7957930,4615295,447488,2892520,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7217316,3519811,441344,3252681,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6861719,3524764,446464,2888105,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,7183508,3828980,450560,2901370,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6889840,3550403,442368,2894472,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6868350,3525314,443392,2896000,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6838598,3510861,445440,2879299,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,6819149,3500088,446464,2870039,1,63,256
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7359782,3569965,803840,3769381,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7385057,3596156,801792,3769895,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7372712,3591716,799744,3761294,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7398946,3601544,803840,3777529,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7376503,3593354,801792,3762596,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7403832,3613112,801792,3771208,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7381961,3593312,801792,3768820,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7383444,3591854,801792,3771971,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7380189,3590522,801792,3770914,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7385784,3595443,800768,3770273,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7370373,3585309,799744,3765712,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7374202,3595249,803840,3754325,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7393283,3599361,800768,3774742,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7376961,3583684,801792,3772989,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7431322,3642879,802816,3769459,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7393308,3598295,802816,3775466,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7390992,3593206,801792,3778008,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7365479,3592880,800768,3753251,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7392018,3597997,800768,3774373,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,7377680,3583426,803840,3774371,1,2048,1024
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122299796,118543042,570656,3183471,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122806699,119048758,572672,3182047,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121830869,118063332,576640,3188852,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121625250,117867145,574784,3179411,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121787997,118030066,572320,3182368,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121551488,117784303,571456,3192483,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121666040,117911409,576352,3175497,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121930124,118167933,570176,3189353,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121854891,118102294,571328,3178171,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122783396,118999219,576192,3205025,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121503518,117733576,577440,3189932,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121713816,117948166,572512,3189095,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121753400,118000707,572352,3177534,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122737278,118978713,571680,3183772,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121560715,117739370,631584,3187284,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122140114,118319904,621760,3194967,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122913181,119109192,625568,3175134,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122200380,118401627,621792,3173568,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,121696069,117893643,622240,3177629,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,122650736,118828136,622656,3196029,1,125,128
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121918689,118112609,619328,3183727,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122373876,118547958,623968,3199089,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121842408,118046785,620800,3172755,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122118384,118329588,620064,3165951,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121854412,118038342,624512,3188111,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121848102,118038776,619616,3186852,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121789656,117891111,622752,3272938,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121730923,117931517,621792,3176303,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122252793,118450147,622464,3176828,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122112622,118299454,619200,3191226,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121512704,117707520,625216,3177001,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121622607,117823079,623232,3173626,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122070820,118259693,619936,3188502,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121512105,117707282,621312,3181185,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121576277,117770988,619968,3182041,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122079327,118281788,622784,3171508,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,121963287,118159869,622208,3178305,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122165921,118328871,622208,3211221,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122728417,117819596,620352,4285919,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,122546119,118740555,622080,3179719,1,2048,1024
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54530235,250,54529488,497,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54567112,138,54566613,361,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54552086,143,54551518,425,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54489136,177,54488606,353,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54517952,114,54517523,315,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54615022,120,54614587,315,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54503286,118,54502823,345,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54493527,120,54493083,324,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54685121,118,54684669,334,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,54552332,153,54551828,351,1,1,1
