competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112744686,317,112743686,683,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112638130,424,112637240,466,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112647901,176,112647271,454,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112426809,128,112425820,861,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112368201,132,112367666,403,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112347848,132,112347393,323,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112349759,163,112349286,310,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112367618,120,112367108,390,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112330973,111,112330468,394,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112413678,144,112413232,302,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112588527,114,112588027,386,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112403317,113,112402835,369,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112368039,112,112367537,390,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,112329803,96,112329403,304,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,111645413,116,111644988,309,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114305002,237,114304271,494,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114011304,209,114010697,398,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114434861,246,114434375,240,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114475172,220,114474612,340,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,113735101,223,113734429,449,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114267162,248,114266551,363,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114260516,224,114260007,285,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114254001,223,114253429,349,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,113689094,591,113688208,295,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114029872,247,114029278,347,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,113709385,220,113708854,311,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114517380,226,114516762,392,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,113689634,228,113688890,516,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114230852,220,114230275,357,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,114274767,509,114273927,331,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,173982607,2850030,163952224,7180353,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,117825791,2417010,108009192,7399589,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,95427408,2454534,85238779,7734095,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,73664990,2576988,64221522,6866480,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,95003306,2589210,84781188,7632908,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,73683976,2609646,63782547,7291783,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,72870151,2659460,62546454,7664237,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,74309694,2456542,64630501,7222651,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,73603145,2362306,64351771,6889068,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,73896135,2352515,64137611,7406009,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,74268588,2464759,64538331,7265498,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,73962454,2559312,64151106,7252036,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,80615134,2488694,70633353,7493087,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,96937627,2508265,86966631,7462731,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,74031598,2569947,64577820,6883831,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,13315578,4159438,6087680,3053549,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,13505943,3886888,6667264,2948283,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12812231,3810977,6074400,2923462,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12728309,3771004,6030336,2924216,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,13068414,3791156,6361088,2913030,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12748363,3780149,6049792,2914465,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12734568,3779574,6013952,2938258,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12736745,3750388,6061056,2922392,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12733898,3766503,6045696,2919315,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12816400,3779822,6063104,2969734,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12788617,3767448,6081536,2936952,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12710348,3764275,6029312,2913629,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12764536,3770535,6069216,2921697,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12741947,3771543,6054880,2911854,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12718259,3772748,6030304,2912822,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,11298115,5462372,1363328,4399988,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10936081,5202035,1368160,4291645,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10896610,5173107,1353504,4296648,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10928078,5177951,1364128,4311360,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10894457,5169110,1325376,4326285,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10899209,5164619,1353344,4306104,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10927358,5170184,1366752,4316046,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10921484,5164394,1373248,4309326,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10921124,5189345,1361152,4297128,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10942794,5204971,1353248,4310022,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10951428,5195022,1363552,4319392,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10919469,5165551,1361984,4317584,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10931074,5193372,1363584,4300914,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10918035,5184050,1352480,4307976,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10910457,5161771,1351776,4322283,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,27610940,8167191,7846720,11593486,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19988605,6084769,2566944,11334156,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19872139,5931567,2571360,11365668,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19651512,5994873,2573792,11079153,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19867304,5910518,2575744,11378083,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19757348,5860882,2581856,11310829,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19827469,5921788,2577120,11324690,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19987876,5929536,2568480,11485718,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,20170801,5963458,2583264,11620493,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,20000544,5873569,2584736,11538891,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19932523,5952461,2573952,11402791,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19880036,5923642,2579232,11374084,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19840417,5923537,2582624,11330650,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19848054,5917969,2579552,11347598,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19992726,5992494,2576064,11421661,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,139187832,3933608,131706880,3545527,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,129964854,3807401,123203552,2951360,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,125906462,3788816,119157760,2957785,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124650966,3786739,117913600,2948576,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124251602,3774229,117440512,3034953,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124000154,3775601,117269504,2952513,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124193567,3775623,117477376,2938000,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124127871,3800107,117383168,2941809,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124199606,3774336,117477376,2945168,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124672183,4397080,117331968,2940368,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124305287,3784261,117582848,2935537,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124088482,3757293,117392384,2936770,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124235062,3789251,117484544,2959427,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124211474,3772848,117467136,2969340,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124174439,3762441,117474304,2936065,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26372885,3917202,19407232,3038780,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26357246,3895618,19418016,3033368,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26368610,3916113,19406656,3035984,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26374166,3932131,19406080,3025779,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,27519836,3941604,19404544,4163567,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26359886,3899939,19421504,3028463,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26402928,3901086,19405216,3087028,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26360107,3912868,19401248,3035629,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26603273,3924930,19636192,3032650,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26366901,3900658,19430464,3027161,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26353076,3910239,19398464,3034105,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,27471054,5037043,19398944,3025627,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26411010,3911116,19404320,3085373,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26364915,3921939,19410720,3023180,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26388018,3920646,19405344,3052097,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7369082,3825232,611328,2930222,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7334926,3790348,609280,2932383,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7372737,3828115,610304,2932390,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7348502,3793223,613376,2939859,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7342802,3793449,605184,2941917,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7338885,3787955,611328,2937261,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7346017,3802609,609280,2931193,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7365452,3817896,610304,2934031,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7332022,3788353,612352,2927662,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7358065,3796614,609280,2949293,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7354200,3795312,616448,2940435,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7356823,3808371,610304,2936174,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7397828,3824558,614400,2955446,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7330788,3787866,610304,2930411,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7373093,3795997,615424,2959730,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,10568586,4960019,2555904,3049540,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9467536,3886511,2549760,3028454,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,10143063,4553343,2552832,3033677,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9481307,3901428,2550784,3025654,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9465440,3886363,2549760,3026586,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9507884,3921515,2549760,3033541,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9480245,3900499,2547712,3029687,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9471168,3877584,2563072,3027433,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9473585,3875587,2562048,3033498,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9455985,3868121,2551808,3033171,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9478009,3879603,2549760,3045005,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9800021,4195565,2557952,3044989,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9480214,3885387,2552832,3039730,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9791213,4200849,2551808,3035722,1
GPU-Convert,RandomWithDensity,CSR,4000,4000,64,1600000,9472910,3896716,2547712,3025528,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,123036330,240,123035447,643,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122932332,222,122931447,663,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122664726,218,122663935,573,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122875100,125,122874537,438,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122999302,111,122998753,438,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122879901,108,122879163,630,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122856048,114,122855424,510,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122817738,350,122816894,494,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122819436,395,122818176,865,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122746631,215,122745925,491,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122844987,110,122844388,489,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122517219,109,122516667,443,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122823745,211,122823089,445,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122829034,106,122828390,538,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,122748232,112,122747681,439,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124111595,340,124110786,469,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124438878,148,124438442,288,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124487741,155,124487228,358,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124431778,163,124431253,362,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124203244,163,124202663,418,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124446145,191,124445606,348,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124516509,182,124515906,421,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124537013,193,124536387,433,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124443611,143,124443056,412,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124354041,163,124353091,787,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124385271,172,124384714,385,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124392057,168,124391471,418,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124386845,168,124386196,481,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124508545,243,124507815,487,1
CPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,124539358,166,124538707,485,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,79475485,2392596,69822273,7260616,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,79266074,2532368,69642070,7091636,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,77354476,2552797,67721772,7079907,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,93016335,2573779,83417956,7024600,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,78519089,2208739,69206155,7104195,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,79501798,2582378,69775117,7144303,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,101230259,2518604,91139385,7572270,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,99904596,2573117,89975292,7356187,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,83776753,2609941,73457604,7709208,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,84654395,2429580,74488754,7736061,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,79815476,2654032,69508046,7653398,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,83071006,2469093,73025406,7576507,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,78833820,2609394,69050916,7173510,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,101081725,2580462,91156042,7345221,1
CPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,79616516,2621141,69658643,7336732,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,13257711,4105643,6039552,3108458,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12870455,3847466,6021120,2999059,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12805938,3798159,6026240,2978478,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12830053,3786929,6055936,2984098,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12806061,3780281,6048768,2975705,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12809944,3801163,6028288,2976451,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12795786,3791237,6027264,2975405,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,13933489,3794356,7160832,2974776,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12793377,3785341,6024192,2980308,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,13867747,4840580,6026240,2998042,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12777448,3782142,6008832,2983382,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12852659,3791048,6077440,2980481,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12848296,3773443,6080512,2991801,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12794835,3774862,6044672,2971997,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,64,1600000,12810529,3786262,6038528,2981926,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,11154892,5438468,1331104,4314613,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10885652,5246192,1342784,4224007,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,11778575,5218968,2272640,4214817,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10885371,5241259,1336768,4232962,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,11957612,6306805,1354528,4223287,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10840602,5206867,1341312,4217963,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10850141,5192050,1340160,4244827,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,11240726,5199574,1362784,4605242,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10883190,5209509,1343040,4258002,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10872942,5192734,1356864,4249641,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10897987,5215220,1363648,4246293,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10899614,5242957,1345824,4237458,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,11981704,6330798,1345984,4230708,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10864716,5201827,1354016,4233970,1
GPU-Basic,RandomWithDensity,COO,4000,4000,64,1600000,10832762,5184944,1347744,4226904,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,20549265,6280833,2584064,11681380,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19920173,6026992,2586912,11303085,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,20013529,6001776,2571456,11437081,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19701856,5842107,2578720,11278292,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19895945,5979491,2580160,11333343,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19979149,5961987,2572448,11441656,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,20001079,5980887,2580128,11437139,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19835625,5885058,2572800,11374870,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19953704,5964585,2580224,11405871,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19773568,5864539,2576416,11329187,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19989751,5852378,2581888,11551715,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19813554,5842809,2579008,11388992,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,20084689,5933463,2573120,11575297,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,20026375,5942257,2572608,11508653,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,64,1600000,19749218,5854681,2575456,11315676,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,139930206,3930346,131757048,4240933,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,127768846,4724283,120160256,2881882,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,125495244,3786659,118605824,3101334,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124305464,3808842,117593088,2901608,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124076308,3772922,117441536,2860373,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124197424,3794370,117523456,2877848,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124180411,3775463,117517312,2885235,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,125286139,4852560,117551104,2879711,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124170302,3788571,117506048,2874317,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124109616,3765454,117472256,2869664,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124170537,3787122,117500928,2880286,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124156371,3777367,117487616,2888621,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124070921,3784531,117408768,2875070,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124105063,3771153,117466112,2865419,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,64,1600000,124090848,3767933,117442560,2878212,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26516190,4171912,19372992,2960861,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26281326,3917850,19369280,2983728,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26271807,3912965,19386144,2962328,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26258383,3918654,19366720,2962313,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,27419304,5061369,19388928,2959069,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26266621,3905854,19369632,2980819,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26270265,3913183,19391552,2955961,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26239687,3906645,19367648,2954881,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,27371445,5031034,19369568,2961044,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,27390981,3916489,20464864,2999580,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26246009,3916451,19368224,2951340,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26281295,3909364,19376256,2985756,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26274094,3934503,19368928,2960219,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,27288376,3906367,20409984,2962099,1
GPU-Thread-Dispatcher,RandomWithDensity,CSR,4000,4000,64,1600000,26264581,3912296,19376032,2966705,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7313386,3800159,613376,2896378,1
GPU-Shared,RandomWithDensity,CSR,4000,4000,64,1600000,7272571,3800293,611328,2858064,1
